0.0	0.0	33.0	47.0
1.0	0.0	136.0	52.0
2.0	0.0	12.0	49.0
3.0	0.0	18.0	27.0
4.0	0.0	30.0	25.0
5.0	0.0	21.0	43.0
6.0	0.0	221.0	103.0
7.0	0.0	30.0	36.0
8.0	0.0	57.0	96.0
9.0	0.0	103.0	31.0
10.0	0.0	207.0	129.0
11.0	0.0	179.0	148.0
12.0	0.0	161.0	105.0
13.0	0.0	124.0	21.0
14.0	0.0	206.0	106.0
15.0	0.0	98.0	86.0
16.0	0.0	105.0	110.0
17.0	0.0	189.0	93.0
18.0	0.0	30.0	130.0
19.0	0.0	97.0	19.0
20.0	0.0	113.0	99.0
21.0	0.0	64.0	36.0
22.0	0.0	136.0	26.0
23.0	0.0	197.0	121.0
24.0	0.0	25.0	139.0
25.0	0.0	195.0	143.0
26.0	0.0	104.0	68.0
27.0	0.0	44.0	163.0
28.0	0.0	72.0	83.0
29.0	0.0	15.0	160.0
30.0	0.0	20.0	17.0
31.0	0.0	68.0	99.0
32.0	0.0	125.0	138.0
33.0	0.0	169.0	149.0
34.0	0.0	24.0	78.0
35.0	0.0	219.0	135.0
36.0	0.0	134.0	102.0
37.0	0.0	216.0	72.0
38.0	0.0	93.0	67.0
39.0	0.0	175.0	113.0
40.0	0.0	82.0	118.0
41.0	0.0	36.0	100.0
42.0	0.0	143.0	147.0
43.0	0.0	213.0	89.0
44.0	0.0	146.0	101.0
45.0	0.0	13.0	108.0
46.0	0.0	52.0	151.0
47.0	0.0	137.0	70.0
48.0	0.0	224.0	167.0
49.0	0.0	15.0	72.0
50.0	0.0	51.0	70.0
51.0	0.0	50.0	56.0
52.0	0.0	169.0	59.0
53.0	0.0	62.0	128.0
54.0	0.0	202.0	89.0
55.0	0.0	87.0	127.0
56.0	0.0	158.0	141.0
57.0	0.0	184.0	74.0
58.0	0.0	154.0	26.0
59.0	0.0	76.0	45.0
60.0	0.0	25.0	103.0
61.0	0.0	145.0	18.0
62.0	0.0	13.0	147.0
63.0	0.0	77.0	61.0
64.0	0.0	202.0	64.0
65.0	0.0	71.0	70.0
66.0	0.0	15.0	84.0
67.0	0.0	216.0	112.0
68.0	0.0	27.0	89.0
69.0	0.0	68.0	165.0
70.0	0.0	81.0	78.0
71.0	0.0	110.0	123.0
72.0	0.0	85.0	101.0
73.0	0.0	44.0	35.0
74.0	0.0	64.0	19.0
75.0	0.0	175.0	25.0
76.0	0.0	140.0	36.0
77.0	0.0	191.0	31.0
78.0	0.0	202.0	76.0
79.0	0.0	22.0	120.0
80.0	0.0	129.0	126.0
81.0	0.0	40.0	88.0
82.0	0.0	159.0	61.0
83.0	0.0	194.0	13.0
84.0	0.0	189.0	54.0
85.0	0.0	174.0	71.0
86.0	0.0	121.0	67.0
87.0	0.0	182.0	102.0
88.0	0.0	214.0	53.0
89.0	0.0	133.0	114.0
90.0	0.0	205.0	37.0
91.0	0.0	152.0	88.0
92.0	0.0	128.0	153.0
93.0	0.0	76.0	35.0
94.0	0.0	141.0	161.0
95.0	0.0	155.0	71.0
96.0	0.0	153.0	120.0
97.0	0.0	174.0	163.0
98.0	0.0	187.0	115.0
99.0	0.0	43.0	78.0
13.0	0.03891897201538086	123.886	20.3114
56.0	0.03911948204040527	158.603	140.445
19.0	0.03948497772216797	97.2956	19.5267
12.0	0.04038715362548828	160.166	104.162
42.0	0.04015851020812988	143.231	146.656
9.0	0.0401759147644043	103.483	30.2752
96.0	0.04098176956176758	153.459	120.13
13.0	0.042634010314941406	123.641	20.357
56.0	0.044251441955566406	158.857	140.459
21.0	0.04185652732849121	65.3207	35.6067
13.0	0.04404497146606445	123.832	20.299
8.0	0.043055057525634766	57.2119	95.2029
9.0	0.044907569885253906	102.745	30.2402
93.0	0.043456077575683594	76.8989	34.6022
22.0	0.043601036071777344	135.959	25.323
74.0	0.04538750648498535	64.774	18.6675
6.0	0.04456448554992676	221.279	102.263
45.0	0.04444146156311035	13.4118	107.676
13.0	0.04796195030212402	123.661	20.5004
41.0	0.04478049278259277	36.2685	99.3402
5.0	0.044611454010009766	21.2077	42.5087
94.0	0.04488563537597656	141.728	160.718
42.0	0.047545433044433594	144.011	146.675
43.0	0.04505157470703125	213.278	88.4899
69.0	0.04529285430908203	68.5565	164.613
3.0	0.04548144340515137	18.2574	26.5626
56.0	0.05061149597167969	158.15	140.551
79.0	0.045746564865112305	22.1702	119.573
22.0	0.047363996505737305	136.163	25.4397
9.0	0.0498659610748291	104.304	30.3639
7.0	0.045789480209350586	30.2472	35.5823
2.0	0.04584503173828125	12.3573	48.5057
50.0	0.046566009521484375	51.1925	69.4377
0.0	0.045935630798339844	33.0747	46.4658
85.0	0.04598093032836914	174.4	70.3539
83.0	0.04615592956542969	194.291	12.2525
44.0	0.04619646072387695	146.218	100.452
47.0	0.046268463134765625	137.349	69.7181
5.0	0.04844355583190918	21.197	42.4389
4.0	0.04628610610961914	30.3306	24.6895
12.0	0.04662346839904785	161.981	104.471
60.0	0.046339988708496094	25.065	102.653
89.0	0.046822547912597656	132.69	113.213
91.0	0.04640817642211914	152.347	87.808
13.0	0.05151033401489258	124.261	20.3112
38.0	0.04751443862915039	93.3674	66.6182
63.0	0.04651832580566406	77.7016	60.6682
51.0	0.047434329986572266	50.0153	55.7321
20.0	0.04697704315185547	113.266	98.3477
6.0	0.047780513763427734	221.46	102.239
34.0	0.04718828201293945	24.7196	77.372
66.0	0.04719352722167969	15.6453	83.4621
16.0	0.04766845703125	105.187	109.073
8.0	0.04993915557861328	56.5974	95.0975
13.0	0.05435442924499512	123.223	20.2571
62.0	0.0482180118560791	13.3498	146.691
3.0	0.05104255676269531	18.2775	26.5512
7.0	0.052906036376953125	30.3754	35.5017
22.0	0.053272247314453125	136.136	25.3904
67.0	0.04791092872619629	216.281	111.343
29.0	0.04832887649536133	15.2226	159.695
68.0	0.048439979553222656	27.609	88.4369
99.0	0.04988741874694824	43.9895	77.5851
21.0	0.04800295829772949	64.5578	35.4471
59.0	0.04800295829772949	76.3994	44.7022
93.0	0.05190300941467285	76.0932	34.2983
74.0	0.05575203895568848	64.2439	18.4048
42.0	0.05460047721862793	143.897	146.473
69.0	0.04818153381347656	68.3487	164.367
4.0	0.053726911544799805	30.3879	24.5759
49.0	0.04834890365600586	15.3866	71.6784
9.0	0.055753469467163086	104.573	30.136
18.0	0.0486292839050293	30.114	129.643
26.0	0.049520015716552734	104.607	67.4915
45.0	0.05353355407714844	13.6686	107.399
40.0	0.04861640930175781	82.5246	117.732
5.0	0.05347013473510742	21.2923	42.4398
92.0	0.04874706268310547	128.032	152.231
2.0	0.04864501953125	12.4013	48.5423
56.0	0.057459354400634766	159.009	140.025
52.0	0.0488286018371582	169.088	58.5132
13.0	0.05744647979736328	123.949	20.2275
6.0	0.050870418548583984	221.56	102.278
27.0	0.04893302917480469	44.6527	162.604
3.0	0.055069923400878906	18.2546	26.539
95.0	0.0493624210357666	155.13	70.5744
33.0	0.0492100715637207	169.479	148.522
94.0	0.05173063278198242	141.609	160.509
54.0	0.04912996292114258	202.5	88.5104
41.0	0.05183005332946777	36.119	99.1477
0.0	0.050841331481933594	33.245	46.4788
86.0	0.05008554458618164	121.514	66.549
91.0	0.0529179573059082	152.057	87.4027
14.0	0.04946446418762207	206.486	105.233
7.0	0.05629682540893555	30.2606	35.4273
30.0	0.04943037033081055	20.1035	16.5395
67.0	0.05095958709716797	216.445	111.222
24.0	0.0497744083404541	25.0803	138.529
44.0	0.05272531509399414	146.171	100.392
65.0	0.049839019775390625	71.0559	69.5863
5.0	0.0565485954284668	21.2825	42.404
13.0	0.06019258499145508	123.392	20.4636
76.0	0.05041790008544922	140.025	35.3851
12.0	0.05294156074523926	162.118	104.313
